"Name","Address","Description","Longitude","Latitude","TimeStamp","TimeSpan:begin","TimeSpan:end","GettyID","","","",
"Frederick Henry of Orange-Nassau: Memoires De Frederic Henri Prince D'Orange, Qui contiennent ses Expéditions Militaires depuis 1621 jusqu'à l'Année 1646.. Amsterdam 1733.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Db 4° 412","4.916667","52.35","1733","","","7006952","","","",
"Decret de commission imperiale Ou l'on expose l'injustice des motifs que la France allegue dans la rupture de la paix avec S. Majeste Imperiale. Den Haag 1733.","Den Haag","","4.3","52.083333","1733","","","7006810","","","",
"Simon Reboulet: Histoire du regne de Louis XIV. surnommé le grand, roy de France. Avignon 1744.","Avignon","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 4° 120","4.833333","44.083333","1744","","","7667376","","","",
"Gilbert Burnet: Histoire de ce qui s'est passé de plus mémorable en Angleterre pendant la vie de Gilbert Burnet. Den Haag 1735.","Den Haag","","4.3","52.083333","1735","","","7006810","","","",
"Mem. Instructions pour les Ambassadeurs, ou lettres et negociations de Walsingham Ministre et Secret. d'Etat sous Elisabeth. R. d'Angleterre. Amsterdam 1720.","Amsterdam","","4.916667","52.35","1720","","","7006952","","","",
"Luis del Mármol Carvajal: L'Afriqve de Marmol De La Tradvction de Nicolas Perrot sieur D'Ablancourt. Paris 1667.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gw 27","2.333333","48.866667","1667","","","7008038","","","",
"Antonio de Herrera y Tordesillas: Histoire Generale Des Voyages Et Conqvestes des Castillans, dans les Isles & Terre-ferme des Indes Occidentales. Paris 1660.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gx 412","2.333333","48.866667","1660","","","7008038","","","",
"Histoire de Constantinople depuis le régne de l'ancien Justin jusqu'à la fin de l'empire. Paris 1671.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gf 4° 47","2.333333","48.866667","1671","","","7008038","","","",
"Jacques Pineton de Chambrun: Relation De ce qui s'est passé au Restablissment D'Orange. Orange (Vaucluse) 1666.","Orange (Vaucluse)","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gp 77","4.807906","44.139195","1666","","","7008803","","","",
"Deshayes de Courmenin, Louis: Voiage de Levant. Paris 1629.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gv 362 #Asien","2.333333","48.866667","1629","","","7008038","","","",
"Alain Manesson Mallet: Description De L'Univers. Paris 1683.","Paris","","2.333333","48.866667","1683","","","7008038","","","",
"Bilain, Antoine: Factum pour Madame la Comtesse de Saint-Geran. Paris 1663.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Db 3941","2.333333","48.866667","1663","","","7008038","","","",
"Nicolas Coeffeteau: Histoire romaine, contenant tout ce qui s'est passé ... depuis le commencement de l'empire d'Auguste jusques à celuy de Constantin le Grand. Paris 1632.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gg 310","2.333333","48.866667","1632","","","7008038","","","",
"Lettres Sur Les Matieres Du Temps. Berlin 1688.","Berlin","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ge 434 (1)","13.4167","52.5","1688","","","7003670","","","",
"Samuel Chappuzeau: L'Evrope vivante, ov relation novvelle, historiqve & politiqve de tovs ses estats. Paris 1667.","Paris","","2.333333","48.866667","1667","","","7008038","","","",
"Exposé sincére des élections à la couronne de Pologne, faites en faveur du serenissime Stanislas Leszczinski et du serenissime Frédéderic Auguste Électeur de Saxe .... Den Haag 1733.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Go Mischbd 4 (1)","4.3","52.083333","1733","","","7006810","","","",
"Étienne Binet: Abregé Des Vies Des Principavx Fondatevrs Des Religions De L'Eglise Representez Dans Le Choevr De L'Abbaie De S. Lambert De Liessies En Haynaut. Antwerpen 1634.","Antwerpen","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tn 16","4.833333","51.166667","1634","","","7003456","","","",
"Pierre Bizot: Histoire métallique de la République de Hollande. Amsterdam 1688.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Fg 274","4.916667","52.35","1688","","","7006952","","","",
"Laurent Le Blond: Quartiers généalogiques des illustres et nobles familles d'Espagne, d'Allemagne, d'Italie, de France, de Bourgogne, de Loraine, et des 17 provinces .... Brüssel 1721.","Brüssel","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ff 66","4.333333","50.833333","1721","","","7007868","","","",
"Pierre Danet: Dictionarium Antiquitatum Romanarum et GrÃ¦carum, In Usum Serenissimi Delphini Et Serenissimorum Principum BurgundiÃ¦, Andium, Biturgium, Collegit, Digessit, Et Sermone Gallico Reddidit Jussu Regis Christianissimi. Amsterdam 1701.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Hd 9","4.916667","52.35","1701","","","7006952","","","",
"Factum pour Marie Catherine Cadiere contre le pere Jean-Baptiste Girard, Jesuite. OÃ¹ ce Religieux est accusé de l'avoir portée par un abominable Quiétisme, aux plus criminels excés de l'impudicité, et d'avoir, sous le voile de la plus haute spiritualité, jetté dans les mÃªmes excés six autres Dévotes, qui, comme elle, s'étoient mises sous sa Direction. Den Haag 1731.","Den Haag","","4.3","52.083333","1731","","","7006810","","","",
"Johann Carl Schott: Explication D'Une Medaille Enigmatique D'Auguste, Sur Laquelle D'Habiles Antiquaires Ont Diversement Prononcé. Berlin 1711.","Berlin","","13.4167","52.5","1711","","","7003670","","","",
"Friedrich Spanheim: Memoires Sur la vie & la mort de la Serenissime Princesse, Loyse Iuliane, Electrice Palatine, née Princesse d'Orange &c.. Leiden 1645.","Leiden","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gm 3610","4.5","52.15","1645","","","7006809","","","",
"Reflexions Sur Les Droits, Que Les Magistrats Fidelles Ont Dans L'eglise. Amsterdam 1693.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: QuN 233 (1)","4.916667","52.35","1693","","","7006952","","","",
"Toussaint de Saint-Luc: Memoires sur l'etat. Paris 1691.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 1124","2.333333","48.866667","1691","","","7008038","","","",
"André Duchesne: Les antiquitez et recherches des villes, chasteaux, et places plus remarquables de toute la France. Paris 1609.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 540","2.333333","48.866667","1609","","","7008038","","","",
"Mercure françois. Paris 1611.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ge 492","2.333333","48.866667","1611","","","7008038","","","",
"François Armand Gervaise: Histoire de Suger, abbé de S. Denis, ministre d'etat, et regent du royaume sous le regne de Louis le Jeune. Paris 1721.","Paris","","2.333333","48.866667","1721","","","7008038","","","",
"René-Aubert Vertot: Histoire critique de l'etablissement des Bretons dans les Gaules, et de leur dépendance des Rois de France, & des Ducs de Normandie. Paris 1720.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 2037","2.333333","48.866667","1720","","","7008038","","","",
"Dénombrement du royaume par generalitéz, elections, paroisses et feux. Paris 1709.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 486","2.333333","48.866667","1709","","","7008038","","","",
"Madame de Lafayette: Mémoires de la Cour de France, pour les années 1688-89. Amsterdam 1731.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1947","4.916667","52.35","1731","","","7006952","","","",
"Agrippa d'Aubigné: Mémoires de la vie de Théodore-Agrippa d'Aubigné, ayeul de Mad. de Maintenon, écrits par lui-mÃªme. Amsterdam 1731.","Amsterdam","","4.916667","52.35","1731","","","7006952","","","",
"Agrippa d'Aubigné: Les Avantures du Baron de Foeneste. Éd. nouv., augm. de plusieurs remarques historiques, de l'Histoire secréte de l'auteur [i.e. Théodore Agrippa d'Aubigné], écrite par lui-mÃªme, et de la bibliothéque de Mme Guillaume, enrichie de notes par Mr *** [i.e. Jacques Le Duchat]. Köln 1729.","Köln","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 166","6.6667","50.9333","1729","","","1003171","","","",
"Marcus Vulson de la Colombière: Les portraits des hommes illvstres françois, qui sont peints dans la galerie du palais Cardinal de Richelieu. Paris 1668.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Da 536","2.333333","48.866667","1668","","","7008038","","","",
"Louis Le Gendre: Essai de l'histoire du regne de Louis le Grand, jusques a la paix générale 1697. Köln 1700.","Köln","","6.6667","50.9333","1700","","","1003171","","","",
"Consultation De Mrs. Les Avocats Du Parlement de Paris, au sujet du Jugement rendu à Ambrun Contre Mr. L'Eveque de Senez. Rotterdam 1728.","Rotterdam","","4.5","51.916667","1728","","","7006792","","","",
"Nicolas Perrot d'Ablancourt: Mémoires de Monsieur d'Ablancourt .... Den Haag 1701.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2825","4.3","52.083333","1701","","","7006810","","","",
"Jean de Labadie: Les Avantures De Pomponius, Chevalier Romain, Ou L'Histoire De notre Tems. Rom 1724.","Rom","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1858a","12.483333","41.9","1724","","","7000874","","","",
"Alquié, François-Savinien d': Les Delices De La France, Ou Description des Provinces & Villes Capitales d'icelle, Depuis la Paix de Ryswyk. Et la Description des ChÃ¢teaux, Maisons Royales .... Amsterdam 1699.","Amsterdam","","4.916667","52.35","1699","","","7006952","","","",
"Jean de Joinville: Mémoires De Messire Iean, Sire De Ionville, Seneschal De Champagne Témoin oculaire de la Saint Loüis, quatriá¸¿e Roy de France. Paris 1666.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1814","2.333333","48.866667","1666","","","7008038","","","",
"Jean-Baptiste Colbert: Testament Politique De Messire Jean Bapiste Colbert, Ministre [et] Secretaire d'Etat. Den Haag 1693.","Den Haag","","4.3","52.083333","1693","","","7006810","","","",
"Les affaires qui sont aujourd'huy entre les maisons de France et d'Austriche. Paris 1662.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 10","2.333333","48.866667","1662","","","7008038","","","",
"Descr conten. les antiquités fondations et singularités des plus celebres villes de France. Konstanz 1706.","Konstanz","","9.183333","47.666667","1706","","","7005174","","","",
"François de Bassompierre: Mémoires du Marschal de Bassompierre. Köln 1666.","Köln","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Db 229","6.6667","50.9333","1666","","","1003171","","","",
"François de Bassompierre: Negociation Du Mareschal De Bassompierre Envoyé Ambassadeur Extraordinaire, en Angleterre de la part du Roy tres-Chrestien, l'an 1626.. Köln 1668.","Köln","","6.6667","50.9333","1668","","","1003171","","","",
"François de Bassompierre: Ambassade du mareschal de Bassompierre en Suisse l'an 1625. Köln 1668.","Köln","","6.6667","50.9333","1668","","","1003171","","","",
"Le Tableau de la vie et du gouvernement de Richelieu & Mazarin & Colbert. Köln 1694.","Köln","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 1955","6.6667","50.9333","1694","","","1003171","","","",
"François-Timoléon de Choisy: Histoire de France, sous les regnes De S. Louis, de Philippe de Valois, du Roi Jean, de Charles V. et de Charles VI.. Paris 1750.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 358","2.333333","48.866667","1750","","","7008038","","","",
"Motteville, Frances Bertrand de: Memoires, Pour Servir A L'Histoire D'Anne D'Autriche, Epouse De Louis XIII. Roi De France. Amsterdam 1723.","Amsterdam","","4.916667","52.35","1723","","","7006952","","","",
"Montpensier, Anne Marie Louise d'Orleans, Duchess de: Memoires De Mademoiselle De Montpensier, Fille de Mr. Gaston D'Orléans, Frére De Louis XIII., Roi de France. Paris 1728.","Paris","","2.333333","48.866667","1728","","","7008038","","","",
"Mervesin, Joseph: Histoire Du Marquis De Saint André Montbrun, Capitaine Général des Armées du Roy. Paris 1698.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Db 3939","2.333333","48.866667","1698","","","7008038","","","",
"André Félibien: Description de l'abbaye de La Trappe.. Paris 1677.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tq 386","2.333333","48.866667","1677","","","7008038","","","",
"Louis XIV of France: Lettres de Louis XIV au comte de Briord, ambassadeur extraordinaire de S. M. trés chrétienne auprés des Etats généraux, dans les années 1700 et 1701. Den Haag 1728.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 1234","4.3","52.083333","1728","","","7006810","","","",
"Marguerite de Lussan: Histoire de la C[om]tesse de Gondez. Amsterdam 1728.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2316","4.916667","52.35","1728","","","7006952","","","",
"Philippe Hurault de Cheverny: Memoires D'Estat Sous Le Regne Des Roys Henry Troisiesme Et Henry IV.. Den Haag 1669.","Den Haag","","4.3","52.083333","1669","","","7006810","","","",
